# OCT iter       8733;   J_T =   3.180801770175E-02;   pulse_id =          1                                                                                                                                                                                   
#               time [ns]           Re(ampl) [MHz]           Im(ampl) [MHz]
   5.00417014178482014E-02  4.04336521089973706E-03  3.87792857993419192E-03
   1.50125104253544611E-01  3.46719136965774055E-02  4.20321268286521915E-02
   2.50208507089240972E-01  1.09016915195594449E-01  1.35720496737297136E-01
   3.50291909924937417E-01  2.62468090867721382E-01  2.76775477851125218E-01
   4.50375312760633806E-01  5.11787231805303278E-01  4.14740557361480577E-01
   5.50458715596330195E-01  8.13592406912367450E-01  4.92377662329855248E-01
   6.50542118432026584E-01  1.07564313993193506E+00  5.11482842328705667E-01
   7.50625521267723084E-01  1.23112810211279000E+00  5.65456709608890606E-01
   8.50708924103419362E-01  1.32152832366889705E+00  7.89347157990479276E-01
   9.50792326939115751E-01  1.50668596843712521E+00  1.24649511468368357E+00
   1.05087572977481214E+00  1.96611573010202600E+00  1.83934307471959446E+00
   1.15095913261050864E+00  2.74735656607857592E+00  2.33598083879501806E+00
   1.25104253544620514E+00  3.68208944174282715E+00  2.52480774059353763E+00
   1.35112593828190142E+00  4.46430660050370332E+00  2.39854104287744629E+00
   1.45120934111759792E+00  4.86852494278493175E+00  2.21602011276140187E+00
   1.55129274395329420E+00  4.95961914515759705E+00  2.35556398210708551E+00
   1.65137614678899047E+00  5.11532154918482096E+00  3.02842146552301505E+00
   1.75145954962468697E+00  5.79485480522911534E+00  4.05429279372153140E+00
   1.85154295246038325E+00  7.17935212712363047E+00  4.89790173461683231E+00
   1.95162635529607975E+00  8.94162813098590448E+00  5.00161096177100895E+00
   2.05170975813177625E+00  1.03588202367349069E+01  4.22356397292986951E+00
   2.15179316096747275E+00  1.07632102180644260E+01  3.06665958606838185E+00
   2.25187656380316881E+00  1.00671980777557355E+01  2.47354433374386051E+00
   2.35195996663886531E+00  8.98408151937438504E+00  3.24049656925573526E+00
   2.45204336947456181E+00  8.71115699372844254E+00  5.39905818468414100E+00
   2.55212677231025831E+00  1.01901909444880463E+01  8.01123053098600124E+00
   2.65221017514595481E+00  1.33920608788165456E+01  9.60998965057082444E+00
